year,month,district,temp_max_c,temp_min_c,temp_avg_c,rainfall_mm,humidity_percent,solar_radiation
2016,10,Kishanganj,39.2,18.7,28.9,38.9,62.4,15.7
2016,10,West Champaran,35.0,24.2,29.6,22.5,62.6,21.4
2016,10,East Champaran,37.0,26.7,31.8,65.4,79.1,21.0
2016,10,Sheohar,38.4,26.6,32.5,68.8,73.0,20.0
2016,10,Sitamarhi,33.3,26.8,30.0,64.4,75.9,16.4
2016,10,Madhubani,33.8,22.2,28.0,68.7,77.3,17.8
2016,10,Supaul,38.2,18.8,28.5,38.7,67.2,22.7
2016,10,Saharsa,40.7,21.4,31.0,46.9,71.2,18.3
2016,10,Madhepura,41.8,26.8,34.3,30.7,67.7,17.3
2016,10,Khagaria,36.2,24.8,30.5,16.0,76.8,20.9
2016,10,Begusarai,41.9,18.3,30.1,68.2,74.8,16.3
2016,10,Samastipur,34.0,26.8,30.4,46.3,65.0,24.1
2016,10,Vaishali,31.1,22.7,26.9,55.7,70.2,17.6
2016,10,Saran,36.8,25.1,30.9,50.9,72.1,17.6
2016,10,Siwan,40.0,22.5,31.2,79.1,55.6,18.8
2016,10,Gopalganj,32.2,23.6,27.9,27.0,73.4,23.8
2016,10,Rohtas,32.5,19.6,26.1,71.3,64.0,19.3
2016,10,Buxar,32.7,22.3,27.5,26.2,71.6,20.0
2016,10,Kaimur,39.5,21.1,30.3,45.4,61.5,24.3
2016,10,Bhojpur,36.3,19.7,28.0,29.1,57.1,15.3
2016,10,Arwal,36.3,21.4,28.8,77.5,59.3,22.9
2016,10,Jehanabad,33.8,20.2,27.0,77.9,75.1,21.3
2016,10,Aurangabad,38.4,27.9,33.1,51.5,57.5,15.6
2016,10,Nalanda,38.0,24.6,31.3,62.4,57.7,24.4
2016,10,Sheikhpura,36.6,24.5,30.6,12.4,79.0,20.6
2016,10,Lakhisarai,36.8,27.4,32.1,75.1,60.5,24.3
2016,10,Jamui,38.8,18.2,28.5,26.8,65.3,20.8
2016,10,Munger,38.4,20.1,29.3,68.6,76.1,21.3
2016,10,Banka,41.1,26.1,33.6,25.5,75.0,24.5
2016,10,Nawada,31.7,27.8,29.7,11.7,68.1,22.7
2016,10,Katihar,39.5,25.3,32.4,47.1,71.3,22.0
2016,11,Patna,35.9,24.0,29.9,69.2,62.8,20.2
2016,11,Gaya,30.1,24.9,27.5,23.7,67.0,17.1
2016,11,Bhagalpur,30.3,22.8,26.6,39.7,65.6,17.1
2016,11,Muzaffarpur,41.4,18.0,29.7,72.4,73.4,16.7
2016,11,Darbhanga,35.7,27.9,31.8,55.1,58.2,19.6
2016,11,Purnia,35.6,26.0,30.8,74.1,57.1,18.1
2016,11,Araria,33.6,28.0,30.8,49.1,77.0,19.3
2016,11,Kishanganj,38.7,20.9,29.8,73.8,66.4,23.0
2016,11,West Champaran,33.1,24.9,29.0,38.4,55.8,19.1
2016,11,East Champaran,36.6,19.5,28.1,22.9,66.6,18.4
2016,11,Sheohar,35.3,22.6,28.9,19.8,59.5,23.5
2016,11,Sitamarhi,32.0,24.7,28.3,39.3,79.2,15.7
2016,11,Madhubani,40.0,22.9,31.4,10.4,61.6,19.1
2016,11,Supaul,33.8,21.6,27.7,74.2,64.0,19.2
2016,11,Saharsa,39.1,25.9,32.5,15.9,72.6,19.8
2016,11,Madhepura,31.6,20.6,26.1,13.2,64.0,17.6
2016,11,Khagaria,34.6,23.8,29.2,61.3,70.1,21.8
2016,11,Begusarai,40.4,26.7,33.6,70.3,58.8,17.5
2016,11,Samastipur,36.0,21.6,28.8,19.2,62.2,24.8
2016,11,Vaishali,34.2,22.2,28.2,10.4,73.0,19.1
2016,11,Saran,31.2,27.7,29.5,64.4,73.2,24.6
2016,11,Siwan,34.9,25.2,30.0,24.4,72.4,15.1
2016,11,Gopalganj,31.5,22.3,26.9,10.8,66.5,20.2
2016,11,Rohtas,37.5,19.0,28.2,22.7,70.3,21.6
2016,11,Buxar,30.3,23.4,26.9,64.9,56.7,19.1
2016,11,Kaimur,33.9,27.1,30.5,23.0,63.0,24.0
2016,11,Bhojpur,34.0,23.3,28.6,12.3,79.6,23.2
2016,11,Arwal,37.6,18.6,28.1,15.2,68.6,17.9
2016,11,Jehanabad,37.5,24.0,30.7,68.7,62.0,20.8
2016,11,Aurangabad,39.3,22.9,31.1,68.1,58.3,22.3
2016,11,Nalanda,41.3,21.3,31.3,35.6,57.1,21.4
2016,11,Sheikhpura,36.6,18.4,27.5,62.7,75.7,24.1
2016,11,Lakhisarai,36.5,22.5,29.5,71.3,65.0,21.6
2016,11,Jamui,37.4,21.7,29.6,16.1,55.5,19.3
2016,11,Munger,35.8,26.2,31.0,39.0,62.0,19.6
2016,11,Banka,32.9,18.9,25.9,17.9,63.0,15.1
2016,11,Nawada,32.6,25.9,29.3,26.4,57.8,24.5
2016,11,Katihar,37.5,18.6,28.0,14.4,70.3,20.4
2016,12,Patna,20.5,10.2,15.4,28.2,68.6,19.4
2016,12,Gaya,22.0,9.3,15.7,15.1,73.8,15.5
2016,12,Bhagalpur,27.9,10.1,19.0,15.2,60.7,20.8
2016,12,Muzaffarpur,23.9,14.7,19.3,18.6,66.0,22.4
2016,12,Darbhanga,20.2,13.4,16.8,7.8,66.5,22.9
2016,12,Purnia,21.1,17.4,19.2,27.2,66.2,15.1
2016,12,Araria,26.3,16.8,21.6,9.4,73.7,24.1
2016,12,Kishanganj,23.8,16.0,19.9,16.1,68.5,18.2
2016,12,West Champaran,21.3,15.5,18.4,5.0,68.7,23.6
2016,12,East Champaran,21.8,11.3,16.5,19.7,63.7,23.5
2016,12,Sheohar,22.9,13.8,18.4,10.7,60.6,16.7
2016,12,Sitamarhi,20.4,12.7,16.5,19.7,60.7,15.9
2016,12,Madhubani,23.9,16.0,19.9,20.7,61.6,23.9
2016,12,Supaul,27.3,11.2,19.3,20.4,67.4,24.4
2016,12,Saharsa,24.1,17.6,20.8,10.0,65.2,22.8
2016,12,Madhepura,26.3,15.3,20.8,26.5,70.5,21.4
2016,12,Khagaria,23.7,12.7,18.2,15.2,69.3,19.1
2016,12,Begusarai,21.2,9.1,15.1,28.1,60.4,16.1
2016,12,Samastipur,23.6,10.6,17.1,15.1,61.8,16.3
2016,12,Vaishali,26.4,15.6,21.0,7.6,70.0,21.1
2016,12,Saran,25.7,12.7,19.2,11.7,70.0,18.7
2016,12,Siwan,21.8,12.1,16.9,24.1,67.1,18.0
2016,12,Gopalganj,26.7,16.8,21.7,15.8,65.6,21.1
2016,12,Rohtas,20.5,14.9,17.7,24.6,66.0,16.7
2016,12,Buxar,20.2,14.4,17.3,11.7,67.0,18.9
2016,12,Kaimur,21.4,13.1,17.2,16.5,69.4,17.5
2016,12,Bhojpur,21.7,16.1,18.9,22.6,71.6,16.2
2016,12,Arwal,21.8,13.8,17.8,26.4,73.4,23.3
2016,12,Jehanabad,20.3,16.2,18.3,27.5,60.9,19.2
2016,12,Aurangabad,24.3,10.3,17.3,17.9,73.3,23.7
2016,12,Nalanda,27.5,12.8,20.2,15.3,70.0,19.2
2016,12,Sheikhpura,20.3,15.2,17.8,12.0,60.7,15.2
2016,12,Lakhisarai,27.5,10.5,19.0,16.2,74.3,19.7
2016,12,Jamui,20.6,13.5,17.1,7.2,61.4,23.5
2016,12,Munger,22.3,14.8,18.6,17.7,63.3,20.2
2016,12,Banka,20.6,11.5,16.0,18.1,63.4,21.6
2016,12,Nawada,20.4,12.8,16.6,22.9,66.4,23.7
2016,12,Katihar,25.1,17.6,21.3,12.1,74.1,21.1
2017,1,Patna,26.0,17.0,21.5,18.8,72.9,20.4
2017,1,Gaya,24.8,12.5,18.6,8.6,68.3,24.8
2017,1,Bhagalpur,26.3,15.5,20.9,21.1,65.2,16.7
2017,1,Muzaffarpur,21.8,8.1,14.9,21.8,72.2,17.7
2017,1,Darbhanga,20.7,11.4,16.0,12.3,66.8,17.6
2017,1,Purnia,22.7,17.1,19.9,13.4,71.8,21.3
2017,1,Araria,22.7,16.2,19.4,19.9,60.1,15.7
2017,1,Kishanganj,26.0,12.5,19.2,15.1,62.2,16.6
2017,1,West Champaran,26.4,16.3,21.3,19.0,64.4,24.3
2017,1,East Champaran,25.0,16.0,20.5,5.1,66.8,23.7
2017,1,Sheohar,22.7,15.3,19.0,21.4,62.3,22.7
2017,1,Sitamarhi,20.9,15.3,18.1,29.8,74.4,23.0
2017,1,Madhubani,24.3,14.7,19.5,23.2,60.1,16.0
2017,1,Supaul,24.8,8.1,16.4,27.7,67.3,17.6
2017,1,Saharsa,23.2,16.5,19.8,28.2,61.7,22.8
2017,1,Madhepura,24.6,13.9,19.2,24.5,63.3,20.3
2017,1,Khagaria,22.6,8.9,15.7,7.6,62.0,21.1
2017,1,Begusarai,20.8,13.7,17.3,19.7,73.6,21.3
2017,1,Samastipur,27.9,8.3,18.1,22.6,60.4,22.3
2017,1,Vaishali,23.1,14.1,18.6,12.7,62.4,22.2
2017,1,Saran,27.2,9.8,18.5,28.0,62.1,22.4
2017,1,Siwan,27.7,9.5,18.6,15.9,65.1,18.9
2017,1,Gopalganj,26.0,14.6,20.3,29.2,62.8,20.4
2017,1,Rohtas,23.6,17.2,20.4,5.3,74.8,19.8
2017,1,Buxar,25.0,11.6,18.3,26.3,68.4,21.6
2017,1,Kaimur,25.2,11.6,18.4,6.9,72.1,17.9
2017,1,Bhojpur,26.8,14.1,20.4,13.8,68.9,21.5
2017,1,Arwal,25.7,16.2,20.9,9.0,74.2,19.1
2017,1,Jehanabad,26.9,10.2,18.5,5.7,68.6,18.2
2017,1,Aurangabad,27.9,9.0,18.5,6.2,60.7,17.2
2017,1,Nalanda,24.6,13.1,18.8,13.8,61.3,17.3
2017,1,Sheikhpura,21.5,15.5,18.5,24.5,71.7,24.7
2017,1,Lakhisarai,27.1,13.0,20.0,15.4,73.7,21.1
2017,1,Jamui,22.4,13.6,18.0,29.8,72.7,17.8
2017,1,Munger,27.6,17.8,22.7,10.8,73.4,23.8
2017,1,Banka,20.3,14.7,17.5,12.6,70.1,24.1
2017,1,Nawada,24.0,12.1,18.1,28.0,74.6,15.6
2017,1,Katihar,27.4,8.8,18.1,13.4,71.4,22.8
2017,2,Patna,25.8,8.4,17.1,8.3,74.0,15.8
2017,2,Gaya,20.6,16.4,18.5,21.0,65.3,16.7
2017,2,Bhagalpur,27.1,17.9,22.5,6.2,68.3,17.6
2017,2,Muzaffarpur,26.7,11.5,19.1,22.9,68.1,20.4
2017,2,Darbhanga,26.9,12.7,19.8,26.1,65.5,16.7
2017,2,Purnia,23.6,13.0,18.3,17.0,72.1,20.6
2017,2,Araria,27.1,13.1,20.1,10.6,61.9,23.7
2017,2,Kishanganj,20.4,9.2,14.8,6.6,66.4,20.3
2017,2,West Champaran,20.2,13.2,16.7,14.8,71.6,23.3
2017,2,East Champaran,25.5,12.7,19.1,10.4,72.7,18.4
2017,2,Sheohar,22.9,17.2,20.0,29.4,73.5,25.0
2017,2,Sitamarhi,27.0,15.0,21.0,12.3,74.3,23.8
2017,2,Madhubani,21.9,12.9,17.4,6.8,74.3,20.7
2017,2,Supaul,22.0,10.9,16.4,29.5,69.2,19.2
2017,2,Saharsa,24.0,9.0,16.5,6.9,68.9,20.1
2017,2,Madhepura,22.9,13.7,18.3,6.8,74.2,17.9
2017,2,Khagaria,20.6,9.7,15.1,7.4,62.7,19.2
2017,2,Begusarai,25.9,10.7,18.3,15.9,73.9,18.0
2017,2,Samastipur,26.4,9.6,18.0,9.5,66.8,17.3
2017,2,Vaishali,27.2,8.5,17.9,19.9,69.1,15.7
2017,2,Saran,25.9,12.7,19.3,23.1,72.4,18.2
2017,2,Siwan,23.9,10.6,17.2,10.0,60.0,24.6
2017,2,Gopalganj,23.5,8.1,15.8,5.2,64.3,15.1
2017,2,Rohtas,23.0,8.6,15.8,6.0,70.0,24.1
2017,2,Buxar,23.3,16.4,19.8,5.7,71.7,15.6
2017,2,Kaimur,26.7,16.8,21.8,24.6,72.3,20.6
2017,2,Bhojpur,22.1,14.4,18.3,16.0,60.1,19.8
2017,2,Arwal,25.2,8.1,16.7,20.5,69.8,16.6
2017,2,Jehanabad,23.4,17.6,20.5,27.1,66.2,18.5
2017,2,Aurangabad,21.0,8.4,14.7,12.4,74.1,24.6
2017,2,Nalanda,26.5,11.5,19.0,8.6,68.9,21.5
2017,2,Sheikhpura,23.4,14.9,19.2,23.7,71.7,20.0
2017,2,Lakhisarai,26.3,8.3,17.3,22.0,63.5,17.7
2017,2,Jamui,20.7,9.9,15.3,29.8,66.2,24.3
2017,2,Munger,21.3,10.0,15.7,18.9,65.2,21.4
2017,2,Banka,23.4,16.1,19.7,15.8,68.6,18.2
2017,2,Nawada,25.6,14.5,20.1,14.9,64.1,21.1
2017,2,Katihar,27.5,9.3,18.4,25.0,68.1,20.3
2017,3,Patna,41.5,24.1,32.8,68.1,67.9,17.5
2017,3,Gaya,38.3,27.2,32.8,68.9,60.0,18.2
2017,3,Bhagalpur,36.2,23.7,30.0,23.6,60.8,22.6
2017,3,Muzaffarpur,38.8,26.4,32.6,75.3,62.7,23.6
2017,3,Darbhanga,38.0,27.6,32.8,29.0,61.7,22.0
2017,3,Purnia,41.1,26.2,33.7,60.9,64.7,22.2
2017,3,Araria,39.6,25.5,32.6,57.4,56.2,21.6
2017,3,Kishanganj,35.7,27.6,31.7,52.5,70.2,24.9
2017,3,West Champaran,31.1,20.8,25.9,55.9,62.9,18.5
2017,3,East Champaran,40.7,23.8,32.3,17.2,62.8,15.8
2017,3,Sheohar,36.7,19.7,28.2,70.0,69.4,15.6
2017,3,Sitamarhi,33.6,24.2,28.9,33.5,67.8,24.1
2017,3,Madhubani,34.2,21.4,27.8,67.4,63.0,15.8
2017,3,Supaul,32.2,27.5,29.8,75.3,60.6,20.5
2017,3,Saharsa,31.6,24.7,28.2,23.0,56.2,23.2
2017,3,Madhepura,33.9,19.1,26.5,68.4,74.1,21.8
2017,3,Khagaria,40.9,22.9,31.9,19.0,56.5,18.2
2017,3,Begusarai,31.0,23.4,27.2,11.0,66.1,16.8
2017,3,Samastipur,34.4,24.8,29.6,34.6,63.5,24.9
2017,3,Vaishali,38.6,23.1,30.9,50.6,70.5,15.2
2017,3,Saran,31.0,24.5,27.7,35.5,56.4,18.0
2017,3,Siwan,31.6,27.2,29.4,24.2,58.6,21.3
2017,3,Gopalganj,36.3,23.8,30.0,40.5,66.7,22.8
2017,3,Rohtas,32.6,22.0,27.3,77.0,59.7,17.9
2017,3,Buxar,32.3,18.2,25.3,28.9,56.2,16.5
2017,3,Kaimur,34.4,18.2,26.3,62.7,74.9,19.1
2017,3,Bhojpur,41.8,24.8,33.3,62.1,59.8,23.4
2017,3,Arwal,41.3,20.4,30.9,58.1,73.7,18.1
2017,3,Jehanabad,35.7,19.0,27.3,22.1,56.5,20.6
2017,3,Aurangabad,37.5,27.2,32.3,48.0,61.5,15.6
2017,3,Nalanda,40.6,22.8,31.7,61.6,55.4,19.9
2017,3,Sheikhpura,33.9,18.3,26.1,64.3,67.8,18.3
2017,3,Lakhisarai,39.7,22.5,31.1,10.2,78.6,17.6
2017,3,Jamui,40.0,26.2,33.1,21.4,66.9,15.4
2017,3,Munger,34.3,25.3,29.8,26.6,57.9,20.1
2017,3,Banka,36.4,24.8,30.6,63.1,72.4,23.5
2017,3,Nawada,32.7,23.7,28.2,35.2,79.1,19.4
2017,3,Katihar,41.5,25.7,33.6,60.3,67.3,19.4
2017,4,Patna,36.3,20.9,28.6,73.3,74.9,23.0
2017,4,Gaya,35.2,18.7,27.0,57.8,64.4,23.7
2017,4,Bhagalpur,39.4,19.5,29.4,52.1,72.3,20.7
2017,4,Muzaffarpur,36.2,20.3,28.2,26.5,74.2,15.2
2017,4,Darbhanga,39.3,23.3,31.3,75.5,79.9,21.6
2017,4,Purnia,34.9,22.8,28.8,24.3,57.5,20.8
2017,4,Araria,39.7,20.6,30.1,39.4,68.9,24.1
2017,4,Kishanganj,31.7,20.4,26.0,74.3,56.0,21.6
2017,4,West Champaran,37.7,21.8,29.8,42.8,76.4,16.6
2017,4,East Champaran,32.8,23.1,28.0,38.7,69.4,24.2
2017,4,Sheohar,41.0,20.3,30.7,31.2,59.1,24.3
2017,4,Sitamarhi,34.8,22.5,28.6,66.2,67.8,16.2
2017,4,Madhubani,35.3,24.3,29.8,60.3,71.1,16.2
2017,4,Supaul,33.7,25.3,29.5,71.6,56.2,15.4
2017,4,Saharsa,37.7,23.5,30.6,20.9,68.7,24.7
2017,4,Madhepura,37.6,22.5,30.0,67.9,60.3,19.1
2017,4,Khagaria,36.3,23.0,29.7,74.5,62.3,15.6
2017,4,Begusarai,41.0,20.2,30.6,36.5,68.3,24.8
2017,4,Samastipur,36.4,22.5,29.5,50.9,79.3,23.2
2017,4,Vaishali,32.0,26.0,29.0,68.9,72.3,21.6
2017,4,Saran,35.3,24.4,29.9,61.6,58.1,17.6
2017,4,Siwan,32.3,26.4,29.4,57.6,66.3,23.3
2017,4,Gopalganj,38.6,27.1,32.9,15.4,67.7,22.1
2017,4,Rohtas,32.5,21.3,26.9,39.3,74.9,19.9
2017,4,Buxar,35.9,22.3,29.1,26.0,78.1,18.2
2017,4,Kaimur,36.8,19.5,28.1,40.4,77.6,25.0
2017,4,Bhojpur,34.3,19.5,26.9,32.0,63.2,21.4
2017,4,Arwal,36.0,25.7,30.8,59.1,61.3,22.8
2017,4,Jehanabad,40.2,24.0,32.1,74.9,74.6,21.0
2017,4,Aurangabad,40.9,24.0,32.4,46.5,63.9,23.8
2017,4,Nalanda,31.5,22.7,27.1,47.6,68.9,21.5
2017,4,Sheikhpura,36.1,20.6,28.3,70.0,71.4,23.6
2017,4,Lakhisarai,33.3,24.4,28.8,60.0,64.6,23.1
2017,4,Jamui,30.0,23.9,27.0,52.9,68.3,21.3
2017,4,Munger,32.0,24.8,28.4,33.5,66.3,18.3
2017,4,Banka,35.7,24.2,30.0,68.7,67.1,18.2
2017,4,Nawada,35.9,24.9,30.4,34.3,65.4,20.6
2017,4,Katihar,33.5,20.1,26.8,19.8,63.8,15.5
2017,5,Patna,37.0,19.8,28.4,36.4,61.7,21.3
2017,5,Gaya,40.2,24.3,32.3,48.0,71.7,15.3
2017,5,Bhagalpur,31.5,18.9,25.2,16.9,61.5,20.3
2017,5,Muzaffarpur,31.4,27.4,29.4,69.8,79.3,15.4
2017,5,Darbhanga,40.2,26.0,33.1,73.1,68.2,22.9
2017,5,Purnia,30.6,18.8,24.7,18.3,77.9,15.6
2017,5,Araria,31.2,27.3,29.3,17.5,76.7,22.9
2017,5,Kishanganj,30.5,18.2,24.4,47.4,79.9,23.8
2017,5,West Champaran,33.7,21.9,27.8,37.2,73.4,18.4
2017,5,East Champaran,31.8,25.5,28.6,42.1,56.9,22.9
2017,5,Sheohar,37.0,22.9,30.0,57.1,67.6,21.5
2017,5,Sitamarhi,40.4,24.1,32.3,56.2,70.3,20.3
2017,5,Madhubani,32.1,21.4,26.7,58.5,65.6,19.1
2017,5,Supaul,39.1,18.1,28.6,57.5,67.2,18.8
2017,5,Saharsa,34.1,19.7,26.9,33.4,64.8,19.4
2017,5,Madhepura,38.1,22.5,30.3,65.7,71.0,16.9
2017,5,Khagaria,33.3,18.8,26.1,76.2,77.2,15.8
2017,5,Begusarai,36.9,27.6,32.2,62.3,67.3,17.4
2017,5,Samastipur,33.3,25.4,29.4,64.6,68.2,16.2
2017,5,Vaishali,41.2,26.4,33.8,19.8,56.4,20.4
2017,5,Saran,33.4,20.8,27.1,16.1,78.8,23.3
2017,5,Siwan,31.4,26.8,29.1,57.8,63.1,23.7
2017,5,Gopalganj,37.2,26.5,31.8,42.8,67.5,17.9
2017,5,Rohtas,34.7,23.7,29.2,76.3,70.0,16.5
2017,5,Buxar,30.1,26.5,28.3,35.5,62.9,23.0
2017,5,Kaimur,41.3,25.5,33.4,22.2,64.8,22.6
2017,5,Bhojpur,40.9,28.0,34.4,45.8,75.6,15.5
2017,5,Arwal,33.4,21.7,27.6,78.3,55.1,18.1
2017,5,Jehanabad,41.2,21.1,31.1,25.8,73.3,22.5
2017,5,Aurangabad,35.7,27.5,31.6,24.2,77.8,22.6
2017,5,Nalanda,34.4,26.1,30.2,19.3,58.3,24.3
2017,5,Sheikhpura,31.1,18.0,24.6,37.2,57.6,23.6
2017,5,Lakhisarai,41.1,22.8,31.9,39.8,68.5,17.3
2017,5,Jamui,33.6,19.0,26.3,41.3,70.3,24.3
2017,5,Munger,38.9,25.2,32.0,31.6,77.2,24.5
2017,5,Banka,41.2,18.4,29.8,52.3,71.1,18.0
2017,5,Nawada,41.9,20.9,31.4,25.2,67.1,18.2
2017,5,Katihar,41.1,22.4,31.7,38.7,70.6,15.8
2017,6,Patna,33.3,26.6,30.0,268.5,89.3,20.8
2017,6,Gaya,32.9,27.5,30.2,316.6,81.5,15.2
2017,6,Bhagalpur,33.1,27.8,30.4,267.6,80.1,20.2
2017,6,Muzaffarpur,33.1,22.0,27.6,371.8,88.3,20.4
2017,6,Darbhanga,28.9,26.0,27.4,184.5,82.6,15.9
2017,6,Purnia,32.1,23.9,28.0,357.7,87.0,25.0
2017,6,Araria,29.8,22.4,26.1,260.8,76.3,16.8
2017,6,Kishanganj,32.2,25.6,28.9,160.8,81.6,20.3
2017,6,West Champaran,29.9,27.2,28.6,190.3,78.8,16.6
2017,6,East Champaran,28.8,27.3,28.0,219.5,85.8,19.3
2017,6,Sheohar,32.5,27.6,30.0,361.2,76.0,23.5
2017,6,Sitamarhi,31.2,24.1,27.6,318.1,89.3,15.9
2017,6,Madhubani,33.4,23.2,28.3,245.0,88.1,20.5
2017,6,Supaul,28.5,25.0,26.8,347.4,82.9,16.7
2017,6,Saharsa,31.1,27.5,29.3,314.6,85.9,22.9
2017,6,Madhepura,28.6,25.5,27.1,244.0,77.1,17.0
2017,6,Khagaria,33.5,23.0,28.2,228.1,79.3,15.5
2017,6,Begusarai,31.2,26.6,28.9,155.5,76.7,22.2
2017,6,Samastipur,32.2,26.3,29.2,207.5,87.1,19.8
2017,6,Vaishali,32.3,22.6,27.4,201.3,86.6,17.2
2017,6,Saran,28.6,25.6,27.1,287.0,84.1,21.2
2017,6,Siwan,31.5,25.0,28.2,381.0,83.0,21.2
2017,6,Gopalganj,29.9,27.2,28.5,156.1,83.4,18.8
2017,6,Rohtas,32.2,24.2,28.2,329.4,75.3,19.1
2017,6,Buxar,33.8,23.5,28.7,163.2,82.4,24.8
2017,6,Kaimur,28.4,22.4,25.4,298.8,78.8,19.1
2017,6,Bhojpur,33.8,23.2,28.5,329.8,82.6,24.0
2017,6,Arwal,34.8,24.9,29.9,296.2,86.2,18.2
2017,6,Jehanabad,29.6,27.8,28.7,258.2,75.0,23.4
2017,6,Aurangabad,32.2,23.0,27.6,157.5,79.4,24.3
2017,6,Nalanda,34.5,23.9,29.2,359.0,81.6,21.5
2017,6,Sheikhpura,30.3,25.1,27.7,223.4,75.9,16.4
2017,6,Lakhisarai,30.0,27.9,28.9,391.4,87.4,17.3
2017,6,Jamui,31.1,24.6,27.9,246.7,75.7,20.3
2017,6,Munger,28.5,26.8,27.7,322.8,80.3,21.5
2017,6,Banka,29.6,23.6,26.6,228.5,87.0,17.1
2017,6,Nawada,31.9,23.2,27.6,221.3,78.5,21.5
2017,6,Katihar,31.7,26.3,29.0,205.0,75.1,21.8
2017,7,Patna,28.8,23.5,26.1,226.4,86.2,21.3
2017,7,Gaya,29.3,25.6,27.4,327.0,80.8,17.5
2017,7,Bhagalpur,32.8,25.7,29.2,169.5,85.0,19.9
2017,7,Muzaffarpur,33.3,23.1,28.2,214.6,83.1,19.8
2017,7,Darbhanga,30.7,26.5,28.6,291.2,85.7,16.5
2017,7,Purnia,33.1,24.8,28.9,158.4,78.5,15.3
2017,7,Araria,31.2,24.0,27.6,396.9,88.0,23.3
2017,7,Kishanganj,31.5,26.8,29.2,216.7,83.4,18.9
2017,7,West Champaran,29.2,22.4,25.8,289.6,76.5,22.2
2017,7,East Champaran,34.5,23.0,28.7,267.7,86.1,17.9
2017,7,Sheohar,34.4,27.3,30.9,175.9,75.4,24.8
2017,7,Sitamarhi,34.7,24.5,29.6,162.6,84.3,17.9
2017,7,Madhubani,34.6,26.8,30.7,312.4,79.3,22.0
2017,7,Supaul,30.0,22.2,26.1,277.1,82.3,22.6
2017,7,Saharsa,34.1,24.1,29.1,262.4,82.1,18.2
2017,7,Madhepura,33.2,25.1,29.2,378.5,84.8,17.1
2017,7,Khagaria,29.2,24.2,26.7,236.7,81.1,16.8
2017,7,Begusarai,34.8,22.9,28.9,313.2,75.2,19.1
2017,7,Samastipur,30.2,24.3,27.2,274.5,84.0,20.8
2017,7,Vaishali,32.4,27.1,29.7,371.7,86.1,15.8
2017,7,Saran,34.7,27.7,31.2,327.9,82.8,17.5
2017,7,Siwan,33.3,27.3,30.3,316.3,84.4,16.9
2017,7,Gopalganj,30.5,26.3,28.4,154.2,84.6,22.7
2017,7,Rohtas,30.3,22.5,26.4,354.8,77.1,18.7
2017,7,Buxar,33.0,26.9,29.9,365.6,83.0,19.8
2017,7,Kaimur,33.9,25.4,29.7,294.7,81.5,18.7
2017,7,Bhojpur,31.4,24.2,27.8,235.9,89.9,18.4
2017,7,Arwal,29.8,24.1,27.0,297.7,88.7,22.9
2017,7,Jehanabad,33.9,27.2,30.5,380.1,78.5,19.6
2017,7,Aurangabad,30.7,24.3,27.5,313.1,81.0,21.2
2017,7,Nalanda,30.7,23.9,27.3,238.3,87.1,21.0
2017,7,Sheikhpura,34.8,27.0,30.9,271.4,78.6,21.7
2017,7,Lakhisarai,33.1,24.8,28.9,207.5,83.4,17.5
2017,7,Jamui,34.6,25.8,30.2,223.0,78.2,22.2
2017,7,Munger,33.0,25.6,29.3,303.6,84.1,18.6
2017,7,Banka,34.6,24.9,29.7,155.1,80.2,16.3
2017,7,Nawada,30.5,25.6,28.1,155.7,88.1,21.1
2017,7,Katihar,30.1,23.9,27.0,266.4,78.7,15.0
2017,8,Patna,28.2,24.1,26.2,181.1,75.3,23.6
2017,8,Gaya,29.9,25.0,27.5,194.9,75.7,22.4
2017,8,Bhagalpur,28.9,22.2,25.5,296.8,75.2,19.4
2017,8,Muzaffarpur,30.0,23.9,27.0,151.0,89.5,20.2
2017,8,Darbhanga,32.0,26.0,29.0,349.4,84.1,22.6
2017,8,Purnia,31.1,24.2,27.7,355.8,88.0,16.4
2017,8,Araria,31.8,26.1,29.0,170.9,88.9,20.2
2017,8,Kishanganj,32.5,23.1,27.8,216.1,76.8,17.6
2017,8,West Champaran,31.4,27.0,29.2,283.4,78.7,15.4
2017,8,East Champaran,32.4,24.5,28.4,396.1,86.7,23.1
2017,8,Sheohar,28.1,26.7,27.4,198.7,83.8,19.5
2017,8,Sitamarhi,32.0,22.8,27.4,264.2,75.6,15.4
2017,8,Madhubani,32.6,27.7,30.2,344.3,82.0,15.6
2017,8,Supaul,28.3,22.9,25.6,394.0,81.0,23.4
2017,8,Saharsa,32.9,25.6,29.3,387.0,78.5,19.5
2017,8,Madhepura,34.1,25.3,29.7,211.6,78.1,22.5
2017,8,Khagaria,28.1,27.5,27.8,154.6,84.5,21.0
2017,8,Begusarai,32.0,24.8,28.4,363.1,84.9,22.8
2017,8,Samastipur,28.8,22.3,25.6,157.1,77.2,21.7
2017,8,Vaishali,31.5,26.5,29.0,197.9,80.5,23.9
2017,8,Saran,34.6,27.5,31.0,354.6,85.3,24.1
2017,8,Siwan,33.0,27.7,30.4,156.2,88.8,20.6
2017,8,Gopalganj,28.8,23.3,26.0,363.0,82.6,24.8
2017,8,Rohtas,28.8,24.5,26.6,233.0,82.7,21.3
2017,8,Buxar,32.6,22.0,27.3,172.2,75.5,23.6
2017,8,Kaimur,30.2,24.2,27.2,262.6,87.7,15.1
